sentence_id,words,labels
82,for,O
82,daily,B-BACKUP
82,backups,O
82,.,O
83,Deploy,O
83,a,O
83,Small,B-PLAN
83,plan,I-PLAN
83,AnalyticsEdge,B-SERVER
83,server,O
83,in,O
83,the,O
83,Betelgeuse,B-DATACENTER
83,data,I-DATACENTER
83,center,I-DATACENTER
83,.,O
83,Specifications,O
83,3,B-CPU
83,CPU,I-CPU
83,cores,I-CPU
83,6GB,B-RAM
83,RAM,I-RAM
83,35GB,B-DISK
83,SSD,I-DISK
83,and,O
83,an,O
83,ExtraAnalytics35,B-EXTRA_DISK
83,.,O
83,Preferred,O
83,OS,O
83,is,O
83,Ubuntu,B-OS
83,20.04,I-OS
83,with,O
83,a,O
83,public,B-NETWORK
83,IPV6,B-PROTOCOL
83,network,O
83,address,O
83,.,O
83,Include,O
83,SSH,B-SSH
83,Key-EdgeAnalytic,I-SSH
83,and,O
83,Firewall-AnalyticsSafe,B-FIREWALL
83,.,O
83,Schedule,O
83,weekly,B-BACKUP
83,backups,O
83,.,O
84,Create,O
84,a,O
84,CloudSync,B-SERVER
84,server,O
84,under,O
84,a,O
84,Medium,B-PLAN
84,plan,I-PLAN
84,in,O
84,the,O
84,Antares,B-DATACENTER
84,data,I-DATACENTER
84,center,I-DATACENTER
84,.,O
84,It,O
84,needs,O
84,5,B-CPU
84,CPU,I-CPU
84,cores,I-CPU
84,12GB,B-RAM
84,RAM,I-RAM
84,a,O
84,70GB,B-DISK
84,SSD,I-DISK
84,and,O
84,an,O
84,ExtraCloud70,B-EXTRA_DISK
84,disk,O
84,.,O
84,The,O
84,server,O
84,should,O
84,run,O
84,on,O
84,Windows,B-OS
84,Server,I-OS
84,2022,I-OS
84,.,O
84,A,O
84,private,B-NETWORK
84,network,O
84,address,O
84,using,O
84,IPV4,B-PROTOCOL
84,is,O
84,necessary,O
84,along,O
84,with,O
84,SSH,B-SSH
84,Key-CloudSync,I-SSH
84,and,O
84,Firewall-CloudGuard,B-FIREWALL
84,.,O
84,Arrange,O
84,for,O
84,monthly,B-BACKUP
84,backups,O
84,.,O
85,Establish,O
85,a,O
85,NetworkHub,B-SERVER
85,server,O
85,in,O
85,the,O
85,Spica,B-DATACENTER
85,data,I-DATACENTER
85,center,I-DATACENTER
85,with,O
85,a,O
85,Large,B-PLAN
85,plan,I-PLAN
85,.,O
85,It,O
85,should,O
85,have,O
85,12,B-CPU
85,CPU,I-CPU
85,cores,I-CPU
85,48GB,B-RAM
85,RAM,I-RAM
85,a,O
85,primary,O
85,180GB,B-DISK
85,SSD,I-DISK
85,and,O
85,an,O
85,additional,O
85,disk,O
85,NetworkExtra180,B-EXTRA_DISK
85,.,O
85,Install,O
85,CentOS,B-OS
85,8,I-OS
85,ensure,O
85,a,O
85,public,B-NETWORK
85,IPV4,B-PROTOCOL
85,network,O
85,address,O
85,SSH,B-SSH
85,Key-HubNet,I-SSH
85,and,O
85,Firewall-NetworkSafe,B-FIREWALL
85,.,O
85,Daily,B-BACKUP
85,backups,O
85,are,O
85,required,O
85,.,O
86,I,O
86,require,O
86,a,O
86,server,O
86,named,O
86,CodeBuild02,B-SERVER
86,in,O
86,the,O
86,Orion,B-DATACENTER
86,data,I-DATACENTER
86,center,I-DATACENTER
86,with,O
86,a,O
86,Medium,B-PLAN
86,plan,I-PLAN
86,.,O
86,Equip,O
86,it,O
86,with,O
86,6,B-CPU
86,CPU,I-CPU
86,cores,I-CPU
86,16GB,B-RAM
86,RAM,I-RAM
86,a,O
86,80GB,B-DISK
86,SSD,I-DISK
86,and,O
86,ExtraBuild80,B-EXTRA_DISK
86,.,O
86,The,O
86,server,O
86,should,O
86,run,O
86,Ubuntu,B-OS
86,18.04,I-OS
86,.,O
86,The,O
86,network,O
86,address,O
86,should,O
86,be,O
86,private,B-NETWORK
86,utilizing,O
86,IPV6,B-PROTOCOL
86,protocol,O
86,.,O
86,Use,O
86,SSH,B-SSH
86,Key-Build02,I-SSH
86,and,O
86,Firewall-CodeProtect,B-FIREWALL
86,.,O
86,Set,O
86,for,O
86,weekly,B-BACKUP
86,backups,O
86,.,O
87,Create,O
87,a,O
87,MediaEdit,B-SERVER
87,in,O
87,the,O
87,Aldebaran,B-DATACENTER
87,data,I-DATACENTER
87,center,I-DATACENTER
87,under,O
87,a,O
87,Small,B-PLAN
87,plan,I-PLAN
87,.,O
87,It,O
87,needs,O
87,2,B-CPU
87,CPU,I-CPU
87,cores,I-CPU
87,four,B-RAM
87,gigabytes,I-RAM
87,RAM,I-RAM
87,and,O
87,a,O
87,30,B-DISK
87,GB,I-DISK
87,SSD,I-DISK
87,.,O
87,Add,O
87,an,O
87,ExtraMedia30,B-EXTRA_DISK
87,for,O
87,additional,O
87,storage,O
87,.,O
87,The,O
87,operating,O
87,system,O
87,should,O
87,be,O
87,Debian,B-OS
87,11,I-OS
87,.,O
87,Ensure,O
87,a,O
87,public,B-NETWORK
87,network,O
87,address,O
87,with,O
87,IPV4,B-PROTOCOL
87,and,O
87,include,O
87,SSH,B-SSH
87,Key-EditAccess,I-SSH
87,and,O
87,Firewall-MediaSafe,B-FIREWALL
87,.,O
87,Opt,O
87,for,O
87,monthly,B-BACKUP
87,backups,O
87,.,O
88,Deploy,O
88,a,O
88,VirtualHost,B-SERVER
88,server,O
88,in,O
88,the,O
88,Novin,B-DATACENTER
88,data,I-DATACENTER
88,center,I-DATACENTER
88,with,O
88,a,O
88,Large,B-PLAN
88,plan,I-PLAN
88,.,O
88,It,O
88,should,O
88,have,O
88,10,B-CPU
88,CPU,I-CPU
88,cores,I-CPU
88,two,B-RAM
88,gigabytes,I-RAM
88,RAM,I-RAM
88,a,O
88,250,B-DISK
88,gigabyte,I-DISK
88,SSD,I-DISK
88,and,O
88,ExtraVirtual250,B-EXTRA_DISK
88,.,O
88,OS,O
88,Debian,B-OS
88,10,I-OS
88,network,O
88,private,B-NETWORK
88,IPV6,B-PROTOCOL
88,SSH,B-SSH
88,Key-VirtualKey,I-SSH
88,and,O
88,Firewall-HostGuard,B-FIREWALL
88,.,O
88,Daily,B-BACKUP
88,backups,O
88,.,O
89,Request,O
89,a,O
89,Medium,B-PLAN
89,AppDesign,B-SERVER
89,server,O
89,in,O
89,the,O
89,Sirius,B-DATACENTER
89,data,I-DATACENTER
89,center,I-DATACENTER
89,.,O
89,Specifications,O
89,6,B-CPU
89,CPU,I-CPU
89,cores,I-CPU
89,fifteen,B-RAM
89,GB,I-RAM
89,RAM,I-RAM
89,60GB,B-DISK
89,SSD,I-DISK
89,and,O
89,ExtraDesign60,B-EXTRA_DISK
89,.,O
89,The,O
89,server,O
89,should,O
89,run,O
89,on,O
89,Ubuntu,B-OS
89,20.04,I-OS
89,with,O
89,a,O
89,public,B-NETWORK
89,IPV4,B-PROTOCOL
89,network,O
89,address,O
89,SSH,B-SSH
89,Key-DesignMaster,I-SSH
89,and,O
89,Firewall-AppShield,B-FIREWALL
89,.,O
89,Monthly,B-BACKUP
89,backups,O
89,.,O
90,Set,O
90,up,O
90,a,O
90,CloudCompute02,B-SERVER
90,server,O
90,under,O
90,a,O
90,Small,B-PLAN
90,plan,I-PLAN
90,in,O
90,the,O
90,Novin,B-DATACENTER
90,data,I-DATACENTER
90,center,I-DATACENTER
90,.,O
90,Require,O
90,3,B-CPU
90,CPU,I-CPU
90,cores,I-CPU
90,six,B-RAM
90,GB,I-RAM
90,RAM,I-RAM
90,and,O
90,a,O
90,40,B-DISK
90,gigabyte,I-DISK
90,SSD,I-DISK
90,along,O
90,with,O
90,ExtraCloud40,B-EXTRA_DISK
90,.,O
90,OS,O
90,preference,O
90,is,O
90,Windows,B-OS
90,Server,I-OS
90,2019,I-OS
90,with,O
90,a,O
90,private,B-NETWORK
90,IPV6,B-PROTOCOL
90,address,O
90,SSH,B-SSH
90,Key-Compute02,I-SSH
90,and,O
90,Firewall-CloudGate,B-FIREWALL
90,.,O
90,Weekly,B-BACKUP
90,backups,O
90,.,O
91,Establish,O
91,a,O
91,DataFlow02,B-SERVER
91,server,O
91,in,O
91,the,O
91,Fomalhaut,B-DATACENTER
91,data,I-DATACENTER
91,center,I-DATACENTER
91,with,O
91,a,O
91,Large,B-PLAN
91,plan,I-PLAN
91,.,O
91,It,O
91,needs,O
91,8,B-CPU
91,cores,I-CPU
91,CPUs,O
91,two,B-RAM
91,GB,I-RAM
91,RAMs,I-RAM
91,160,B-DISK
91,GB,I-DISK
91,SSD,I-DISK
91,and,O
91,an,O
91,extra,O
91,disk,O
91,FlowExtra160,B-EXTRA_DISK
91,.,O
91,Install,O
91,Ubuntu,B-OS
91,18.04,I-OS
91,ensure,O
91,a,O
91,public,B-NETWORK
91,IPV4,B-PROTOCOL
91,network,O
91,address,O
91,and,O
91,secure,O
91,it,O
91,with,O
91,SSH,B-SSH
91,Key-DataFlow,I-SSH
91,and,O
91,Firewall-FlowSafe,B-FIREWALL
91,.,O
91,Opt,O
91,for,O
91,daily,B-BACKUP
91,backups,O
91,.,O
92,I,O
92,need,O
92,a,O
92,Medium,B-PLAN
92,WebNode,B-SERVER
92,server,O
92,in,O
92,the,O
92,Bellatrix,B-DATACENTER
92,data,I-DATACENTER
92,center,I-DATACENTER
92,.,O
92,It,O
92,should,O
92,have,O
92,4,B-CPU
92,CPU,I-CPU
92,cores,I-CPU
92,8GB,B-RAM
92,RAM,I-RAM
92,a,O
92,55GB,B-DISK
92,SSD,I-DISK
92,and,O
92,ExtraWeb55,B-EXTRA_DISK
92,.,O
92,The,O
92,operating,O
92,system,O
92,should,O
92,be,O
92,CentOS,B-OS
92,8,I-OS
92,.,O
92,A,O
92,private,B-NETWORK
92,IPV6,B-PROTOCOL
92,network,O
92,address,O
92,is,O
92,required,O
92,along,O
92,with,O
92,SSH,B-SSH
92,Key-WebNode,I-SSH
92,and,O
92,Firewall-WebNet,B-FIREWALL
92,.,O
92,Monthly,B-BACKUP
92,backups,O
92,.,O
93,Configure,O
93,a,O
93,server,O
93,IoTManager,B-SERVER
93,in,O
93,the,O
93,Pollux,B-DATACENTER
93,data,I-DATACENTER
93,center,I-DATACENTER
93,under,O
93,a,O
93,Small,B-PLAN
93,plan,I-PLAN
93,.,O
93,Specifications,O
93,2,B-CPU
93,CPU,I-CPU
93,cores,I-CPU
93,4GB,B-RAM
93,RAM,I-RAM
93,25GB,B-DISK
93,SSD,I-DISK
93,plus,O
93,ExtraIoT25,B-EXTRA_DISK
93,.,O
93,Use,O
93,Windows,B-OS
93,Server,I-OS
93,2022,I-OS
93,ensure,O
93,a,O
93,public,B-NETWORK
93,IPV4,B-PROTOCOL
93,network,O
93,address,O
93,.,O
93,attach,O
93,SSH,B-SSH
93,Key-IoTManage,I-SSH
93,and,O
93,equip,O
93,with,O
93,Firewall-IoTSafe,B-FIREWALL
93,.,O
93,Weekly,B-BACKUP
93,backups,O
93,.,O
94,Deploy,O
94,a,O
94,FileManager,B-SERVER
94,server,O
94,with,O
94,a,O
94,Medium,B-PLAN
94,plan,I-PLAN
94,in,O
94,the,O
94,Altair,B-DATACENTER
94,data,I-DATACENTER
94,center,I-DATACENTER
94,.,O
94,It,O
94,should,O
94,include,O
94,5,B-CPU
94,CPU,I-CPU
94,cores,I-CPU
94,10GB,B-RAM
94,RAM,I-RAM
94,a,O
94,65GB,B-DISK
94,SSD,I-DISK
94,and,O
94,an,O
94,ExtraFile65,B-EXTRA_DISK
94,.,O
94,Operating,O
94,system,O
94,CentOS,B-OS
94,7,I-OS
94,network,O
94,private,B-NETWORK
94,IPV6,B-PROTOCOL
94,SSH,B-SSH
94,Key-FileMaster,I-SSH
94,and,O
94,Firewall-FileManager,B-FIREWALL
94,.,O
94,Monthly,B-BACKUP
94,backups,O
94,.,O
95,Request,O
95,a,O
95,Large,B-PLAN
95,StreamMaster,B-SERVER
95,server,O
95,in,O
95,the,O
95,Mizar,B-DATACENTER
95,data,I-DATACENTER
95,center,I-DATACENTER
95,.,O
95,Specifications,O
95,12,B-CPU
95,CPU,I-CPU
95,cores,I-CPU
95,64GB,B-RAM
95,RAM,I-RAM
95,240GB,B-DISK
95,SSD,I-DISK
95,and,O
95,ExtraStream240,B-EXTRA_DISK
95,.,O
95,Install,O
95,Ubuntu,B-OS
95,20.04,I-OS
95,ensure,O
95,a,O
95,private,B-NETWORK
95,IPV6,B-PROTOCOL
95,network,O
95,address,O
95,SSH,B-SSH
95,Key-StreamSecure,I-SSH
95,and,O
95,Firewall-StreamGuard,B-FIREWALL
95,.,O
95,Daily,B-BACKUP
95,backups,O
95,are,O
95,needed,O
95,.,O
96,Set,O
96,up,O
96,a,O
96,Medium,B-PLAN
96,DevOpsHub,B-SERVER
96,server,O
96,in,O
96,the,O
96,Thuban,B-DATACENTER
96,data,I-DATACENTER
96,center,I-DATACENTER
96,.,O
96,It,O
96,should,O
96,have,O
96,6,B-CPU
96,CPU,I-CPU
96,cores,I-CPU
96,16GB,B-RAM
96,RAM,I-RAM
96,an,O
96,80GB,B-DISK
96,SSD,I-DISK
96,and,O
96,an,O
96,extra,O
96,disk,O
96,DevOpsExtra80,B-EXTRA_DISK
96,.,O
96,Operating,O
96,system,O
96,preference,O
96,is,O
96,CentOS,B-OS
96,8,I-OS
96,with,O
96,a,O
96,public,B-NETWORK
96,IPV4,B-PROTOCOL
96,network,O
96,address,O
96,.,O
96,Include,O
96,SSH,B-SSH
96,Key-DevOpsKey,I-SSH
96,and,O
96,Firewall-DevOpsSafe,B-FIREWALL
96,.,O
96,Schedule,O
96,monthly,B-BACKUP
96,backups,O
96,.,O
97,Deploy,O
97,a,O
97,Small,B-PLAN
97,AnalyticsNode,B-SERVER
97,server,O
97,in,O
97,the,O
97,Alcor,B-DATACENTER
97,data,I-DATACENTER
97,center,I-DATACENTER
97,.,O
97,Specifications,O
97,3,B-CPU
97,CPU,I-CPU
97,cores,I-CPU
97,6GB,B-RAM
97,RAM,I-RAM
97,35GB,B-DISK
97,SSD,I-DISK
97,and,O
97,ExtraAnalytics35,B-EXTRA_DISK
97,.,O
97,The,O
97,operating,O
97,system,O
97,should,O
97,be,O
97,Debian,B-OS
97,10,I-OS
97,with,O
97,a,O
97,private,B-NETWORK
97,IPV6,B-PROTOCOL
97,network,O
97,address,O
97,.,O
97,Secure,O
97,it,O
97,with,O
97,SSH,B-SSH
97,Key-AnalyticsAccess,I-SSH
97,and,O
97,Firewall-AnalyticProtect,B-FIREWALL
97,.,O
97,Weekly,B-BACKUP
97,backups,O
97,.,O
98,Provision,O
98,a,O
98,DataVault,B-SERVER
98,server,O
98,under,O
98,a,O
98,Large,B-PLAN
98,plan,I-PLAN
98,in,O
98,the,O
98,Merak,B-DATACENTER
98,data,I-DATACENTER
98,center,I-DATACENTER
98,.,O
98,Requirements,O
98,10,B-CPU
98,CPU,I-CPU
98,cores,I-CPU
98,48GB,B-RAM
98,RAM,I-RAM
98,and,O
98,a,O
98,200GB,B-DISK
98,SSD,I-DISK
98,.,O
98,Add,O
98,ExtraDataVault200,B-EXTRA_DISK
98,for,O
98,additional,O
98,storage,O
98,.,O
98,Preferred,O
98,OS,O
98,is,O
98,Windows,B-OS
98,Server,I-OS
98,2019,I-OS
98,with,O
98,a,O
98,public,B-NETWORK
98,IPV6,B-PROTOCOL
98,address,O
98,.,O
98,Use,O
98,SSH,B-SSH
98,Key-VaultKey,I-SSH
98,and,O
98,Firewall-DataGate,B-FIREWALL
98,for,O
98,security,O
98,.,O
98,Opt,O
98,for,O
98,daily,B-BACKUP
98,backups,O
98,.,O
99,Establish,O
99,a,O
99,Medium,B-PLAN
99,CloudBuilder,B-SERVER
99,server,O
99,in,O
99,the,O
99,Dubhe,B-DATACENTER
99,data,I-DATACENTER
99,center,I-DATACENTER
99,.,O
99,It,O
99,should,O
99,feature,O
99,5,B-CPU
99,CPU,I-CPU
99,cores,I-CPU
99,12GB,B-RAM
99,RAM,I-RAM
99,a,O
99,70GB,B-DISK
99,SSD,I-DISK
99,and,O
99,an,O
99,ExtraCloud70,B-EXTRA_DISK
99,disk,O
99,.,O
99,Install,O
99,Ubuntu,B-OS
99,18.04,I-OS
99,with,O
99,a,O
99,private,B-NETWORK
99,IPV4,B-PROTOCOL
99,network,O
99,address,O
99,SSH,B-SSH
99,Key-CloudBuild,I-SSH
99,and,O
99,Firewall-CloudBarrier,B-FIREWALL
99,.,O
99,Monthly,B-BACKUP
99,backups,O
99,are,O
99,required,O
99,.,O
100,Request,O
100,a,O
100,RenderNode01,B-SERVER
100,server,O
100,in,O
100,the,O
100,Phecda,B-DATACENTER
100,data,I-DATACENTER
100,center,I-DATACENTER
100,under,O
100,a,O
100,Small,B-PLAN
100,plan,I-PLAN
100,.,O
100,Specifications,O
100,4,B-CPU
100,CPU,I-CPU
100,cores,I-CPU
100,8GB,B-RAM
100,RAM,I-RAM
100,40GB,B-DISK
100,SSD,I-DISK
100,plus,O
100,ExtraRender40,B-EXTRA_DISK
100,.,O
100,Use,O
100,Debian,B-OS
100,9,I-OS
100,ensure,O
100,a,O
100,public,B-NETWORK
100,IPV4,B-PROTOCOL
100,network,O
100,address,O
100,SSH,B-SSH
100,Key-Render01,I-SSH
100,and,O
100,Firewall-RenderGate,B-FIREWALL
100,.,O
100,Weekly,B-BACKUP
100,backups,O
100,.,O
101,Set,O
101,up,O
101,a,O
101,Large,B-PLAN
101,DatabaseCore,B-SERVER
101,server,O
101,in,O
101,the,O
101,Megrez,B-DATACENTER
101,data,I-DATACENTER
101,center,I-DATACENTER
101,.,O
101,It,O
101,must,O
101,have,O
101,12,B-CPU
101,CPU,I-CPU
101,cores,I-CPU
101,64GB,B-RAM
101,RAM,I-RAM
101,a,O
101,primary,O
101,250GB,B-DISK
101,SSD,I-DISK
101,and,O
101,ExtraDatabase250,B-EXTRA_DISK
101,.,O
101,Operating,O
101,system,O
101,CentOS,B-OS
101,7,I-OS
101,network,O
101,private,B-NETWORK
101,IPV6,B-PROTOCOL
101,SSH,B-SSH
101,Key-DBCore,I-SSH
101,and,O
101,Firewall-DataCoreShield,B-FIREWALL
101,.,O
101,Daily,B-BACKUP
101,backups,O
101,are,O
101,necessary,O
101,.,O
102,Configure,O
102,a,O
102,Medium,B-PLAN
102,WebScale,B-SERVER
102,server,O
102,in,O
102,the,O
102,Alioth,B-DATACENTER
102,data,I-DATACENTER
102,center,I-DATACENTER
102,.,O
102,Include,O
102,6,B-CPU
102,CPU,I-CPU
102,cores,I-CPU
102,16GB,B-RAM
102,RAM,I-RAM
102,90GB,B-DISK
102,SSD,I-DISK
102,and,O
102,an,O
102,ExtraWeb90,B-EXTRA_DISK
102,.,O
102,Preferred,O
102,OS,O
102,is,O
102,Windows,B-OS
102,Server,I-OS
102,2016,I-OS
102,with,O
102,a,O
102,public,B-NETWORK
102,IPV4,B-PROTOCOL
102,network,O
102,address,O
102,SSH,B-SSH
102,Key-WebScaleAccess,I-SSH
102,and,O
102,Firewall-WebGuard,B-FIREWALL
102,.,O
102,Opt,O
102,for,O
102,monthly,B-BACKUP
102,backups,O
102,.,O
103,preferred,O
103,operating,O
103,system,O
103,is,O
103,Ubuntu,B-OS
103,20.04,I-OS
103,The,O
103,network,O
103,address,O
103,should,O
103,be,O
103,private,B-NETWORK
103,using,O
103,IPV4,B-PROTOCOL
103,protocol,I-PROTOCOL
103,Security,O
103,is,O
103,crucial,O
103,so,O
103,please,O
103,include,O
103,SecureGate,B-FIREWALL
103,firewall,O
103,and,O
103,add,O
103,SSH,B-SSH
103,Key-A1,I-SSH
103,Backup,O
103,should,O
103,be,O
103,scheduled,O
103,weekly,B-BACKUP
104,I'm,O
104,looking,O
104,to,O
104,set,O
104,up,O
104,a,O
104,server,O
104,named,O
104,Analytics01,B-SERVER
104,in,O
104,the,O
104,Hyperion,B-DATACENTER
104,data,I-DATACENTER
104,center,I-DATACENTER
104,The,O
104,server,O
104,should,O
104,have,O
104,a,O
104,Medium,B-PLAN
104,plan,I-PLAN
104,with,O
104,at,O
104,least,O
104,6,B-CPU
104,CPU,I-CPU
104,cores,I-CPU
104,and,O
104,16GB,B-RAM
104,of,I-RAM
104,RAM,I-RAM
104,For,O
104,storage,O
104,a,O
104,40GB,B-DISK
104,SSD,I-DISK
104,will,O
104,suffice,O
104,plus,O
104,an,O
104,extra,O
104,disk,O
104,StoragePlus40,B-EXTRA_DISK
104,for,O
104,additional,O
104,space,O
104,The,O
104,preferred,O
104,operating,O
104,system,O
104,is,O
104,Ubuntu,B-OS
104,20.04,I-OS
104,The,O
104,network,O
104,address,O
104,should,O
104,be,O
104,private,B-NETWORK
104,using,O
104,IPV4,B-PROTOCOL
104,protocol,I-PROTOCOL
104,Security,O
104,is,O
104,crucial,O
104,so,O
104,please,O
104,include,O
104,SecureGate,B-FIREWALL
104,firewall,O
104,and,O
104,add,O
104,SSH,B-SSH
104,Key-A1,I-SSH
104,Backup,O
104,should,O
104,be,O
104,scheduled,O
104,weekly,B-BACKUP
105,preferred,O
105,operating,O
105,system,O
105,is,O
105,Ubuntu,B-OS
105,20.04,I-OS
105,The,O
105,network,O
105,address,O
105,should,O
105,be,O
105,private,B-NETWORK
105,using,O
105,IPV6,B-PROTOCOL
105,protocol,I-PROTOCOL
105,Security,O
105,is,O
105,crucial,O
105,so,O
105,please,O
105,include,O
105,SecureGate,B-FIREWALL
105,firewall,O
105,and,O
105,add,O
105,SSH,B-SSH
105,Key-A1,I-SSH
105,Backup,O
105,should,O
105,be,O
105,scheduled,O
105,daily,B-BACKUP
106,preferred,O
106,operating,O
106,system,O
106,is,O
106,Ubuntu,B-OS
106,20.04,I-OS
106,The,O
106,network,O
106,address,O
106,should,O
106,be,O
106,public,B-NETWORK
106,using,O
106,IPV4,B-PROTOCOL
106,protocol,I-PROTOCOL
106,Security,O
106,is,O
106,crucial,O
106,so,O
106,please,O
106,include,O
106,SecureGate,B-FIREWALL
106,firewall,O
106,and,O
106,add,O
106,SSH,B-SSH
106,Key-A1,I-SSH
106,Backup,O
106,should,O
106,be,O
106,scheduled,O
106,weekly,B-BACKUP
107,I'm,O
107,looking,O
107,to,O
107,set,O
107,up,O
107,a,O
107,server,O
107,named,O
107,Analytics01,B-SERVER
107,in,O
107,the,O
107,Hyperion,B-DATACENTER
107,data,I-DATACENTER
107,center,I-DATACENTER
107,The,O
107,server,O
107,should,O
107,have,O
107,a,O
107,Medium,B-PLAN
107,plan,I-PLAN
107,with,O
107,at,O
107,least,O
107,6,B-CPU
107,CPU,I-CPU
107,cores,I-CPU
107,and,O
107,16GB,B-RAM
107,of,I-RAM
107,RAM,I-RAM
107,For,O
107,storage,O
107,a,O
107,40GB,B-DISK
107,SSD,I-DISK
107,will,O
107,suffice,O
107,plus,O
107,an,O
107,extra,O
107,disk,O
107,StoragePlus40,B-EXTRA_DISK
107,for,O
107,additional,O
107,space,O
107,The,O
107,preferred,O
107,operating,O
107,system,O
107,is,O
107,Windows,B-OS
107,10,I-OS
107,The,O
107,network,O
107,address,O
107,should,O
107,be,O
107,private,B-NETWORK
107,using,O
107,IPV4,B-PROTOCOL
107,protocol,I-PROTOCOL
107,Security,O
107,is,O
107,crucial,O
107,so,O
107,please,O
107,include,O
107,SecureGate,B-FIREWALL
107,firewall,O
107,and,O
107,add,O
107,SSH,B-SSH
107,Key-B1,I-SSH
107,Backup,O
107,should,O
107,be,O
107,scheduled,O
107,yearly,B-BACKUP
108,I'm,O
108,looking,O
108,to,O
108,set,O
108,up,O
108,a,O
108,server,O
108,named,O
108,Analytics01,B-SERVER
108,in,O
108,the,O
108,Novin,B-DATACENTER
108,data,I-DATACENTER
108,center,I-DATACENTER
108,The,O
108,server,O
108,should,O
108,have,O
108,a,O
108,Small,B-PLAN
108,plan,I-PLAN
108,with,O
108,at,O
108,least,O
108,6,B-CPU
108,CPU,I-CPU
108,cores,I-CPU
108,and,O
108,16GB,B-RAM
108,of,I-RAM
108,RAM,I-RAM
108,For,O
108,storage,O
108,a,O
108,40GB,B-DISK
108,SSD,I-DISK
108,will,O
108,suffice,O
108,plus,O
108,an,O
108,extra,O
108,disk,O
108,StoragePlus40,B-EXTRA_DISK
108,for,O
108,additional,O
108,space,O
108,The,O
108,preferred,O
108,operating,O
108,system,O
108,is,O
108,Windows,B-OS
108,10,I-OS
108,The,O
108,network,O
108,address,O
108,should,O
108,be,O
108,private,B-NETWORK
108,using,O
108,IPV4,B-PROTOCOL
108,protocol,I-PROTOCOL
108,Security,O
108,is,O
108,crucial,O
108,so,O
108,please,O
108,include,O
108,SecureGate,B-FIREWALL
108,firewall,O
108,and,O
108,add,O
108,SSH,B-SSH
108,Key-B1,I-SSH
108,Backup,O
108,should,O
108,be,O
108,scheduled,O
108,yearly,B-BACKUP
109,I'm,O
109,looking,O
109,to,O
109,set,O
109,up,O
109,a,O
109,server,O
109,named,O
109,web02,B-SERVER
109,in,O
109,the,O
109,Atlas,B-DATACENTER
109,data,I-DATACENTER
109,center,I-DATACENTER
109,The,O
109,server,O
109,should,O
109,have,O
109,a,O
109,Large,B-PLAN
109,plan,I-PLAN
109,with,O
109,at,O
109,least,O
109,4,B-CPU
109,CPU,I-CPU
109,cores,I-CPU
109,and,O
109,16GB,B-RAM
109,of,I-RAM
109,RAM,I-RAM
109,For,O
109,storage,O
109,a,O
109,30GB,B-DISK
109,SSD,I-DISK
109,will,O
109,suffice,O
109,plus,O
109,an,O
109,extra,O
109,disk,O
109,StoragePlus40,B-EXTRA_DISK
109,for,O
109,additional,O
109,space,O
109,The,O
109,preferred,O
109,operating,O
109,system,O
109,is,O
109,Debian,B-OS
109,20.04,I-OS
109,The,O
109,network,O
109,address,O
109,should,O
109,be,O
109,private,B-NETWORK
109,using,O
109,IPV6,B-PROTOCOL
109,protocol,I-PROTOCOL
109,Security,O
109,is,O
109,crucial,O
109,so,O
109,please,O
109,include,O
109,SecureGate,B-FIREWALL
109,firewall,O
109,and,O
109,add,O
109,SSH,B-SSH
109,Key-A1,I-SSH
109,Backup,O
109,should,O
109,be,O
109,scheduled,O
109,weekly,B-BACKUP
110,I'm,O
110,looking,O
110,to,O
110,set,O
110,up,O
110,a,O
110,server,O
110,named,O
110,Analytics01,B-SERVER
110,in,O
110,the,O
110,Hyperion,B-DATACENTER
110,data,I-DATACENTER
110,center,I-DATACENTER
110,The,O
110,server,O
110,should,O
110,have,O
110,a,O
110,Medium,B-PLAN
110,plan,I-PLAN
110,with,O
110,at,O
110,least,O
110,2,B-CPU
110,CPU,I-CPU
110,cores,I-CPU
110,and,O
110,8GB,B-RAM
110,of,I-RAM
110,RAM,I-RAM
110,For,O
110,storage,O
110,a,O
110,40GB,B-DISK
110,SSD,I-DISK
110,will,O
110,suffice,O
110,plus,O
110,an,O
110,extra,O
110,disk,O
110,Storage40,B-EXTRA_DISK
110,for,O
110,additional,O
110,space,O
110,The,O
110,preferred,O
110,operating,O
110,system,O
110,is,O
110,Windows,B-OS
110,10,I-OS
110,The,O
110,network,O
110,address,O
110,should,O
110,be,O
110,private,B-NETWORK
110,using,O
110,IPV4,B-PROTOCOL
110,protocol,I-PROTOCOL
110,Security,O
110,is,O
110,crucial,O
110,so,O
110,please,O
110,include,O
110,SecureGate10,B-FIREWALL
110,firewall,O
110,and,O
110,add,O
110,SSH,B-SSH
110,Key-D1,I-SSH
110,Backup,O
110,should,O
110,be,O
110,scheduled,O
110,daily,B-BACKUP
111,I'm,O
111,looking,O
111,to,O
111,set,O
111,up,O
111,a,O
111,server,O
111,named,O
111,ali10,B-SERVER
111,in,O
111,the,O
111,Atlas,B-DATACENTER
111,data,I-DATACENTER
111,center,I-DATACENTER
111,The,O
111,server,O
111,should,O
111,have,O
111,a,O
111,Large,B-PLAN
111,plan,I-PLAN
111,with,O
111,at,O
111,least,O
111,4,B-CPU
111,CPU,I-CPU
111,cores,I-CPU
111,and,O
111,16GB,B-RAM
